 02:58:00 up 116 days,  3:52, 54 users,  load average: 4.83, 4.45, 4.35
0.0000075717,0.0000029281
0.0001695976,0.0000921078
0.0022726227,0.0008635260
0.0030361544,0.0011521485
0.0038002990,0.0007897578
0.0041460078,0.0016380399
0.0085498281,0.0035218671
0.0124577116,0.0054714587
0.0171188023,0.0072281584
0.0257079732,0.0110417735
0.0338900387,0.0145464689
